trade_date,open,high,low,close,vol,amount,pct_change,ma_bfq_5,ma_bfq_20,ma_bfq_60,ema_bfq_10,ema_bfq_60,macd_dif_bfq,macd_dea_bfq,macd_bfq,dmi_adx_bfq,dmi_pdi_bfq,dmi_mdi_bfq,roc_bfq,mtm_bfq,updays,downdays,atr_bfq,boll_upper_bfq,boll_lower_bfq,rsi_bfq_12,cci_bfq,wr_bfq,kdj_k_bfq,kdj_d_bfq,obv_bfq,mfi_bfq
2022-09-14,4058.0441,4089.0583,4047.9187,4065.359,90793681.0,185484965.11,-1.113,4072.58556,4096.94784,4221.3513,4073.77451,4160.23205,-31.227,-37.142,11.829,31.11735,22.44137,27.88349,-1.02705,-42.1865,0.0,1.0,50.14696,4206.811,3987.085,44.115,2.1087,43.167,61.7185,51.04925,4696562.82557,47.17047
2022-09-15,4078.6495,4088.8078,3998.8564,4027.1186,123951196.0,254367492.78,-0.9406,4067.01268,4087.45584,4217.2929,4065.29162,4155.86768,-32.872,-36.288,6.831,25.64183,21.51172,30.81925,-1.5259,-62.4019,0.0,2.0,51.26387,4186.472,3988.44,39.179,-66.03544,69.472,51.32167,51.14006,4684167.70597,46.81893
2022-09-16,4013.5829,4019.4104,3932.6826,3932.6826,137193655.0,241251840.05,-2.345,4046.01242,4075.08499,4210.43964,4041.18089,4148.55013,-41.32,-37.294,-8.052,24.31716,17.23103,37.20786,-3.51124,-143.1111,0.0,3.0,53.81479,4185.839,3964.331,30.105,-220.42228,100.0,34.21445,45.49819,4670448.34047,39.07471
2022-09-19,3928.4239,3953.6494,3910.3106,3928.0001,97719575.0,183574440.58,-0.1191,4012.85496,4063.93131,4202.66011,4020.60256,4141.31899,-47.842,-39.404,-16.876,23.10402,17.3363,34.69034,-3.69811,-150.8401,0.0,4.0,54.25252,4186.163,3941.699,29.733,-212.76268,91.878,25.51692,38.83776,4660676.38297,39.08068
2022-09-20,3945.6467,3957.5538,3921.6884,3932.8361,84824134.0,179248153.54,0.1231,3977.19928,4051.50329,4194.13631,4004.64502,4134.48348,-52.02,-41.927,-20.186,24.05303,18.06303,33.6127,-2.7426,-110.9034,1.0,0.0,53.57334,4173.98,3929.027,30.699,-149.65692,89.658,20.4587,32.71141,4669158.79637,44.90999
2022-09-21,3921.3177,3924.3914,3884.2268,3903.7348,86458391.0,168939074.34,-0.74,3944.87444,4038.63591,4184.35661,3986.29771,4126.91795,-57.022,-44.946,-24.153,28.6149,15.79316,39.56969,-2.97937,-119.8783,0.0,1.0,54.00507,4166.322,3910.95,28.157,-150.97155,92.001,16.30542,27.24275,4660512.95727,37.21057
2022-09-22,3875.1771,3900.2736,3860.2308,3869.344,80946919.0,161134102.78,-0.881,3913.31952,4027.98214,4175.1564,3965.0334,4118.4729,-63.035,-48.564,-28.943,34.38756,15.92994,42.47487,-3.63803,-146.0824,0.0,2.0,51.42711,4173.578,3882.386,25.442,-144.10107,96.598,12.00427,22.16325,4652418.26537,37.73738
2022-09-23,3865.1049,3888.3958,3829.6913,3856.0212,94342462.0,172904807.36,-0.3443,3897.98724,4014.97122,4164.67324,3945.213,4109.86793,-68.091,-52.469,-31.243,38.87415,15.76757,41.26361,-4.84317,-196.259,0.0,3.0,51.31863,4172.697,3857.246,24.446,-128.47193,91.177,10.94388,18.42346,4642984.01917,37.64336
2022-09-26,3829.5958,3893.3186,3827.9498,3836.6773,104526031.0,192906200.25,-0.5017,3879.72268,4001.42781,4154.17256,3925.47924,4100.91086,-72.818,-56.539,-32.559,39.39894,15.90823,36.98227,-5.38364,-218.3057,0.0,4.0,52.73176,4171.096,3831.759,23.018,-108.96008,97.092,8.41008,15.08567,4632531.41607,37.46694
2022-09-27,3844.0692,3893.0283,3827.9265,3892.295,88860160.0,185955247.35,1.4496,3871.61446,3991.56653,4144.1103,3919.44574,4094.071,-71.256,-59.482,-23.547,42.86503,10.70635,35.99796,-3.6008,-145.3889,1.0,0.0,53.58939,4162.53,3820.603,34.937,-81.15308,75.35,13.83121,14.66752,4641417.43207,36.20733
2022-09-28,3879.4398,3879.4398,3828.0545,3828.7098,86592213.0,172438042.79,-1.6336,3856.60946,3979.21234,4133.0965,3902.94829,4085.37063,-74.292,-62.444,-23.695,47.87423,8.67761,34.86941,-6.47512,-265.0776,0.0,1.0,54.57086,4159.5,3798.925,29.282,-90.3197,99.7,9.35717,12.8974,4632758.21077,29.05738
2022-09-29,3864.316,3873.1823,3808.6496,3827.1434,85654142.0,171635940.01,-0.0409,3848.16934,3966.6275,4123.14939,3889.16559,4076.90416,-75.949,-65.145,-21.608,51.10714,8.31,35.82661,-6.9074,-283.9711,0.0,2.0,54.48619,4152.396,3780.859,29.156,-87.90296,91.225,10.37809,12.05763,4624192.79657,29.47865
2022-09-30,3833.3504,3848.6018,3801.2798,3804.8853,78559966.0,158692748.77,-0.5816,3837.94216,3954.68479,4112.50625,3873.8419,4067.98551,-78.158,-67.748,-20.82,56.51864,4.63416,37.33992,-6.40715,-260.4737,0.0,3.0,54.36444,4149.575,3759.795,27.322,-94.20297,97.693,7.68778,10.60101,4616336.79997,21.40603
2022-10-10,3806.5596,3807.4574,3715.7142,3720.9365,102647595.0,194635904.09,-2.2063,3814.794,3939.55096,4100.70884,3846.04092,4056.60685,-85.694,-71.337,-28.714,64.99884,1.00777,44.66087,-7.60301,-306.1821,0.0,4.0,56.38812,4156.446,3722.656,21.704,-149.38242,97.841,5.95938,9.0538,4606072.04047,12.93904
2022-10-11,3732.0191,3739.8084,3706.0629,3727.6867,83944625.0,166800394.85,0.1814,3781.87234,3925.16397,4090.26001,3824.52197,4045.82259,-90.083,-75.086,-29.994,74.20841,1.04283,41.53988,-5.21262,-204.9959,1.0,0.0,56.03172,4157.632,3692.696,23.091,-163.93803,90.096,7.68432,8.59731,4614466.50297,13.08045
2022-10-12,3722.8659,3784.3064,3661.5255,3784.3064,108089319.0,210931362.29,1.5189,3772.99166,3911.76528,4081.43814,3817.21005,4037.24829,-87.979,-77.665,-20.628,81.02294,1.0039,39.47433,-3.65819,-143.6937,2.0,0.0,59.94969,4144.273,3679.258,33.82,-129.08622,48.573,22.77956,13.32472,4625275.43487,21.28087
2022-10-13,3756.4176,3783.596,3749.6393,3752.6729,99018915.0,198368891.55,-0.8359,3758.09756,3896.64978,4071.95833,3805.47602,4027.91795,-87.851,-79.702,-16.298,86.64977,1.07711,34.27858,-4.581,-180.1632,0.0,1.0,59.72456,4129.256,3664.043,31.17,-90.01878,60.677,28.29395,18.31447,4615373.54337,29.5983
2022-10-14,3783.316,3863.2265,3780.8415,3842.4698,116242293.0,256551271.97,2.3929,3765.61446,3886.88907,4063.96492,3812.20216,4021.83768,-79.587,-79.679,0.185,84.42853,9.97562,29.15732,-1.56939,-61.265,1.0,0.0,63.66547,4111.241,3662.538,44.61,-0.2625,21.937,44.91621,27.18172,4626997.77267,38.17812
2022-10-17,3822.2428,3849.6207,3809.1196,3846.4119,104192019.0,220488874.41,0.1026,3790.70954,3874.5203,4057.263,3818.42211,4016.08601,-71.89,-78.121,12.462,79.89414,9.48572,29.00568,-0.59266,-22.9321,2.0,0.0,62.62432,4078.206,3670.834,45.123,19.88455,20.136,58.22535,37.5296,4637416.97457,38.98234
2022-10-18,3865.8258,3870.2155,3831.1723,3838.2667,88346907.0,186556295.77,-0.2118,3812.82554,3860.87791,4049.69101,3822.03022,4010.25587,-65.691,-75.635,19.889,69.88614,11.92414,25.07208,-0.46044,-17.7545,0.0,1.0,62.86028,4033.536,3688.219,44.2,46.14043,18.894,66.65146,47.23688,4628582.28387,45.70066
2022-10-19,3827.4658,3840.487,3776.5335,3776.5335,81574844.0,186736408.23,-1.6084,3811.27096,3846.43663,4041.47757,3813.75809,4002.59284,-65.009,-73.51,17.001,60.88137,11.65388,27.90006,-1.5676,-60.1438,0.0,2.0,62.89817,3994.885,3697.988,37.806,-23.22491,45.663,62.80414,52.42597,4620424.79947,45.73684
2022-10-20,3746.5793,3804.2468,3726.7925,3754.9269,90290895.0,203781618.92,-0.5721,3811.72176,3832.82705,4032.66297,3803.06151,3994.47265,-65.459,-71.9,12.882,52.38841,11.41663,29.4169,-3.52923,-137.3681,0.0,3.0,62.27331,3961.053,3704.602,35.827,-68.70468,55.244,56.78811,53.88001,4611395.70997,45.95841
2022-10-21,3753.8903,3768.6895,3724.69,3742.8929,98750038.0,180686357.68,-0.3205,3791.80638,3823.33756,4024.44356,3792.12176,3986.22413,-66.024,-70.725,9.401,44.45347,11.14061,30.34935,-2.24141,-85.8169,0.0,4.0,59.75149,3948.657,3698.018,34.723,-81.09412,61.01,50.85527,52.87177,4601520.70617,46.26126
2022-10-24,3727.915,3762.158,3619.9876,3633.3733,130056864.0,259450743.13,-2.9261,3749.19866,3808.60622,4014.36255,3763.25841,3974.65525,-74.452,-71.47,-5.964,45.96057,10.26155,38.67214,-5.06305,-193.7701,0.0,5.0,64.69307,3949.544,3667.669,26.586,-159.69117,94.651,35.68665,47.14339,4588515.01977,38.33202
2022-10-25,3621.9356,3670.7327,3594.7011,3627.4542,110953882.0,219302759.6,-0.1629,3707.03616,3793.33713,4004.60938,3738.56673,3963.27161,-80.678,-73.312,-14.733,47.53628,10.13914,40.76892,-4.66324,-177.4311,0.0,6.0,66.70138,3943.028,3643.646,26.224,-179.89247,88.112,27.75376,40.68018,4577419.63157,37.81558
2022-10-26,3633.3107,3700.8797,3633.3107,3656.9027,121301548.0,242453810.57,0.8118,3683.11,3780.99552,3994.7915,3723.71873,3953.22673,-82.288,-75.107,-14.362,49.82456,13.07133,38.45986,-1.72091,-64.0338,1.0,0.0,67.94219,3932.928,3629.063,31.305,-118.69247,77.423,26.02802,35.79613,4589549.78637,45.36991
2022-10-27,3667.6645,3685.0837,3631.0639,3631.1448,117998675.0,257473315.68,-0.7044,3658.35358,3769.08556,3984.89331,3706.8871,3942.66667,-84.666,-77.019,-15.295,51.10524,12.98414,37.6931,-2.58986,-96.5419,0.0,1.0,68.46798,3928.604,3609.567,29.374,-116.69008,86.772,21.76118,31.11781,4577749.91887,44.27923
2022-10-28,3605.1598,3618.864,3533.4993,3541.3295,118772162.0,245816451.98,-2.4735,3618.0409,3753.35098,3973.48758,3676.78572,3929.50807,-92.729,-80.161,-25.137,52.08123,12.90826,38.66085,-6.42065,-242.9769,0.0,2.0,70.41503,3935.885,3570.817,23.794,-161.98829,97.675,15.28261,25.83941,4565872.70267,43.96654
2022-10-31,3504.507,3553.3871,3495.9509,3508.7034,138465655.0,256574822.1,-0.9213,3593.10692,3736.95228,3962.46428,3646.2253,3915.7112,-100.593,-84.247,-32.691,53.11219,12.61242,40.4736,-6.50122,-243.9695,0.0,3.0,70.0184,3943.894,3530.011,22.128,-154.03991,96.593,11.42219,21.03367,4552026.13717,42.60672
2022-11-01,3519.8174,3634.1732,3517.6209,3634.1732,149286698.0,295089928.41,3.576,3594.45072,3724.04619,3953.22252,3644.03401,3906.48044,-95.598,-86.517,-18.161,48.07026,20.37479,36.07115,-5.4209,-208.2966,1.0,0.0,73.0368,3922.654,3525.438,39.809,-79.92612,59.882,22.55956,21.5423,4566954.80697,43.91876
2022-11-02,3620.3693,3703.465,3610.8029,3677.8051,141592919.0,291648245.71,1.2006,3598.6312,3716.50096,3946.06887,3650.17421,3898.98289,-87.115,-86.637,-0.955,40.42116,25.62673,34.15959,-4.38348,-168.6068,2.0,0.0,74.45788,3910.032,3522.97,44.582,-25.43985,41.013,37.26541,26.78334,4581114.09887,45.30335
2022-11-03,3645.0604,3670.1574,3628.4987,3647.8966,110566035.0,215379297.96,-0.8132,3601.98156,3707.53862,3939.08423,3649.7601,3890.75055,-81.861,-85.682,7.641,37.22765,19.4382,36.1847,-4.95979,-190.3701,0.0,1.0,73.69656,3896.286,3518.791,42.086,-30.3838,44.289,43.86961,32.47876,4570057.49537,38.05956
2022-11-04,3646.7709,3782.8823,3646.7709,3767.1746,149734949.0,311145477.56,3.2698,3647.15058,3705.65308,3933.51153,3671.10819,3886.69888,-67.297,-82.005,29.415,30.56315,27.77855,33.11964,-0.24782,-9.3589,1.0,0.0,78.13603,3891.2,3520.106,53.429,51.26944,5.474,60.75495,41.90415,4585030.99027,39.69205
2022-11-07,3754.5227,3792.7942,3746.3715,3775.2971,129826371.0,251195699.94,0.2156,3700.46932,3708.37111,3927.15129,3690.05163,3883.04636,-54.472,-76.498,44.052,23.98809,26.65781,32.90451,0.54249,20.3702,2.0,0.0,75.87001,3896.311,3520.431,54.097,103.46611,5.894,71.87183,51.89338,4598013.62737,41.15091
2022-11-08,3773.6612,3779.1156,3723.3415,3749.3251,99016451.0,193351324.9,-0.6879,3723.4997,3709.45303,3920.50547,3700.82862,3878.66206,-45.875,-70.374,48.997,16.25784,26.85112,30.34075,0.17185,6.4322,0.0,1.0,76.97144,3898.073,3520.833,51.52,90.79053,14.644,76.36663,60.05113,4588111.98227,40.74587
2022-11-09,3750.7821,3760.4068,3711.268,3714.2704,89434525.0,172029529.94,-0.935,3730.79276,3705.95123,3913.13846,3703.27258,3873.27217,-41.413,-64.581,46.337,11.66967,27.54255,27.69651,2.2265,80.8971,0.0,2.0,73.28933,3891.457,3520.445,48.142,72.24668,26.453,75.42677,65.17634,4579168.52977,40.78632
2022-11-10,3685.8274,3701.5306,3665.0585,3685.6885,103509302.0,183155308.7,-0.7695,3738.35114,3702.60201,3906.07098,3700.07548,3867.12189,-39.725,-59.61,39.77,10.46257,27.41261,31.55806,1.60538,58.2343,0.0,3.0,74.01657,3887.029,3518.175,45.49,27.49126,36.082,71.59066,67.31445,4568817.59957,40.71154
2022-11-11,3787.7568,3828.9004,3747.0902,3788.4387,189685586.0,344471326.27,2.7878,3742.60396,3699.90046,3899.31925,3716.14152,3864.54211,-29.753,-53.639,47.771,10.04953,38.90443,22.06044,3.59692,131.536,1.0,0.0,75.64949,3877.509,3522.292,55.175,127.21394,12.153,76.7276,70.45217,4587786.15817,50.25565
2022-11-14,3818.1447,3848.4116,3781.7778,3794.0171,169665048.0,315536856.08,0.1472,3746.34796,3697.28072,3892.70033,3730.30071,3862.22981,-21.157,-47.142,51.971,14.34941,41.01733,19.94335,4.48543,162.8723,2.0,0.0,76.95612,3867.563,3526.999,55.642,121.36461,16.444,76.85424,72.58619,4604752.66297,58.02348
2022-11-15,3788.926,3871.6424,3775.4988,3865.9726,151515650.0,296268142.77,1.8966,3769.67746,3698.66601,3887.37189,3754.96833,3862.35253,-8.44,-39.402,61.923,18.24909,39.56677,19.53852,9.16727,324.6431,3.0,0.0,79.81114,3873.892,3523.44,61.311,121.26543,2.174,83.79221,76.32153,4619904.22797,58.85959
2022-11-16,3860.811,3877.6781,3829.3126,3834.3899,120610964.0,235844588.25,-0.8169,3793.70136,3701.55883,3881.64777,3769.40861,3861.43572,-0.9,-31.702,61.602,23.0551,40.30971,19.43596,9.28225,325.6865,0.0,1.0,79.03174,3883.609,3519.509,57.775,109.57958,17.372,82.9458,78.52962,4607843.13157,65.28579
2022-11-17,3821.2709,3821.7419,3776.5739,3818.664,105940632.0,219540811.34,-0.4101,3820.29646,3704.74569,3875.00952,3778.36414,3860.03337,3.763,-24.609,56.743,30.45637,41.80501,15.98206,5.07655,184.4908,0.0,2.0,78.04983,3892.561,3516.93,56.021,69.7662,25.557,79.37863,78.81262,4597249.06837,65.47705
2022-11-18,3823.8207,3840.3018,3801.5686,3801.5686,115078777.0,224276131.01,-0.4477,3822.92244,3707.67947,3868.70067,3782.58313,3858.11649,6.009,-18.485,48.989,38.52236,44.30536,12.70631,3.36515,123.7635,0.0,3.0,77.78651,3899.576,3515.783,54.073,70.69882,35.796,74.32039,77.31521,4585741.19067,72.35151
2022-11-21,3769.627,3769.8731,3733.9954,3769.1269,95866966.0,188230373.66,-0.8534,3817.9444,3714.46715,3862.33489,3780.13654,3855.1988,5.113,-13.765,37.757,39.15928,38.77587,20.22104,3.32329,121.2303,0.0,4.0,74.05665,3904.969,3523.966,50.442,-2.97326,51.054,65.8622,73.49754,4576154.49407,66.21851
2022-11-22,3766.0817,3809.8582,3751.0448,3769.5727,144486334.0,203490828.43,0.0118,3798.66442,3721.57308,3855.47116,3778.21585,3852.39139,4.388,-10.135,29.046,38.04037,37.09599,20.9316,0.06366,2.3981,1.0,0.0,73.19574,3909.142,3534.005,50.492,13.5128,50.845,60.29329,69.09612,4590603.12747,66.35422
2022-11-23,3760.2157,3791.1782,3753.2136,3773.5287,144527911.0,201070601.18,0.1049,3786.49218,3727.40438,3849.01194,3777.36364,3849.80572,4.086,-7.291,22.753,37.03548,37.53798,21.181,-0.04684,-1.7684,2.0,0.0,71.4227,3913.816,3540.993,50.969,-8.10781,48.984,49.36697,62.51974,4605055.91857,64.97813
2022-11-24,3791.5399,3804.8987,3751.3818,3756.8082,101073447.0,160698921.55,-0.4431,3774.12102,3733.68755,3843.58508,3773.62629,3846.75663,2.469,-5.339,15.615,33.26711,29.71576,23.19341,0.19959,7.4831,0.0,1.0,71.39755,3915.102,3552.273,48.8,-17.84542,84.123,38.20371,54.4144,4594948.57387,58.32111
2022-11-25,3751.2822,3790.566,3743.4138,3775.7764,142929711.0,191711040.71,0.5049,3768.96258,3745.40989,3837.91069,3774.01722,3844.42941,2.687,-3.734,12.841,27.23203,28.55161,24.08978,1.65594,61.506,1.0,0.0,68.87289,3904.518,3586.302,51.362,-19.86942,70.921,35.16203,47.99694,4609241.54497,50.59594
2022-11-28,3701.902,3736.0813,3672.1306,3733.2424,127825748.0,196305561.71,-1.1265,3761.78568,3756.63684,3831.67231,3766.60361,3840.78393,-0.566,-3.1,5.068,18.30498,27.06257,28.09023,1.29023,47.5539,0.0,1.0,71.18337,3873.405,3639.868,45.761,-122.49137,70.269,33.35176,43.11521,4596458.97017,49.82842
2022-11-29,3766.5702,3854.7742,3766.5702,3848.4224,178701392.0,289062336.43,3.0853,3777.55562,3767.3493,3827.65401,3781.47976,3841.03437,6.08,-1.264,14.688,16.36278,37.06965,24.81765,1.58334,59.9837,1.0,0.0,70.98647,3876.259,3658.44,58.976,77.35414,14.233,54.40861,46.87968,4614329.10937,56.93389
2022-11-30,3836.5598,3867.6591,3833.8272,3853.0365,157511400.0,250051468.09,0.1199,3793.45718,3776.11087,3823.94139,3794.49007,3841.42788,11.586,1.306,20.56,16.90874,38.97606,20.4694,1.55559,59.0194,2.0,0.0,68.04496,3882.971,3669.251,59.409,119.28268,7.479,67.1129,53.62409,4630080.24937,63.40887
2022-12-01,3921.2954,3944.5645,3893.8718,3894.7687,169964585.0,306678195.72,1.0831,3821.04928,3788.45448,3820.87353,3812.72255,3843.17676,19.096,4.864,28.465,16.35994,35.692,21.61529,0.74486,28.7961,3.0,0.0,70.15604,3890.129,3686.78,63.231,188.5554,18.278,71.98256,59.74358,4647076.70787,63.14039
2022-12-02,3886.4034,3898.1146,3865.8844,3870.9478,116786350.0,201253166.36,-0.6116,3840.08356,3793.64314,3817.99367,3823.30896,3844.08729,22.863,8.464,28.798,16.8621,34.87838,25.60066,0.95342,36.5579,0.0,1.0,64.96198,3900.884,3686.402,59.729,108.00481,27.022,72.31442,63.93386,4635398.07287,55.80069
2022-12-05,3907.6375,3947.476,3900.6742,3946.8759,201747221.0,296615512.33,1.9615,3882.81026,3802.22208,3816.71471,3845.77568,3847.45741,31.61,13.093,37.035,18.66026,38.67163,26.17837,3.35751,128.2119,1.0,0.0,66.46725,3928.059,3676.385,66.232,155.68484,0.218,81.4703,69.77934,4655572.79497,57.07346
2022-12-06,3929.0063,3988.9007,3922.9969,3968.1979,155108323.0,275583430.84,0.5402,3906.76536,3813.16572,3815.92757,3868.03426,3851.41611,39.804,18.435,42.738,22.35538,41.89758,25.66062,4.38317,166.6293,2.0,0.0,66.97374,3955.664,3670.667,67.824,153.957,6.536,85.46834,75.00901,4671083.62727,57.93295
2022-12-07,3956.6722,3999.5864,3944.1831,3958.4409,143001356.0,255490829.03,-0.2459,3927.84624,3825.37424,3814.36358,3884.47183,3854.92512,44.992,23.747,42.491,25.2616,43.22018,19.76712,5.02275,189.314,0.0,1.0,67.28696,3973.612,3677.136,66.265,126.50861,12.565,86.12382,78.71394,4656783.49167,64.09212
2022-12-08,3953.199,3971.4927,3941.2966,3959.1798,115199986.0,198037690.48,0.0187,3940.72846,3839.04881,3812.76686,3898.0551,3858.34331,48.603,28.718,39.77,25.79808,41.52233,20.28938,5.02994,189.6071,1.0,0.0,66.33617,3983.634,3694.463,66.328,97.00208,12.34,86.63603,81.35464,4668303.49027,58.23837
2022-12-09,3961.9919,4003.3178,3944.4396,3998.2442,153774954.0,268166789.66,0.9867,3966.18774,3849.53908,3812.10954,3916.2713,3862.93022,53.994,33.773,40.442,31.11061,45.60888,12.70003,5.95505,224.7155,2.0,0.0,62.11949,4007.72,3691.358,69.647,101.0798,1.532,90.37634,84.36187,4683680.98567,64.10408
2022-12-12,3976.1722,3983.4332,3950.3203,3953.4433,125935368.0,227606300.94,-1.1205,3967.50122,3857.51039,3809.77047,3923.02985,3865.89786,54.029,37.824,32.41,37.33688,41.51905,12.86155,5.2341,196.6351,0.0,1.0,61.18399,4019.713,3695.308,62.002,74.16666,21.067,83.77552,84.16642,4671087.44887,57.56671
2022-12-13,3953.5482,3964.3957,3939.9795,3945.6813,100994100.0,184020700.11,-0.1963,3962.9979,3861.49583,3807.01325,3927.14829,3868.51371,52.822,40.824,23.995,42.35616,42.18658,14.29546,4.49987,169.9049,0.0,2.0,57.59762,4028.189,3694.803,60.741,55.88745,34.006,75.20442,81.17909,4660988.03887,58.65455
2022-12-14,3952.7885,3972.7381,3935.7668,3954.8857,98528006.0,196175108.62,0.2333,3962.28686,3867.52062,3805.17203,3932.19146,3871.34558,52.008,43.061,17.894,46.48416,42.38048,14.58176,5.93702,221.6433,1.0,0.0,57.02791,4038.514,3696.527,61.747,53.37981,35.24,71.72281,78.027,4670840.83947,63.61676
2022-12-15,3954.672,3963.5002,3926.4997,3951.9885,88864725.0,181994889.12,-0.0733,3960.8486,3874.18684,3803.91986,3935.79092,3873.98961,50.546,44.558,11.977,48.34378,42.90774,14.92238,2.69113,103.5661,0.0,1.0,55.98714,4047.423,3700.951,61.209,40.33072,37.348,64.47944,73.51114,4661954.36697,65.19848
2022-12-16,3931.2318,3960.4705,3929.4873,3954.227,93178567.0,167488442.59,0.0566,3952.04516,3881.81976,3804.27893,3939.14293,3876.62035,49.004,45.447,7.114,55.08481,47.10211,6.79134,2.62625,101.1905,1.0,0.0,55.59964,4055.037,3708.603,61.492,32.13717,47.826,55.94685,67.65638,4671272.22367,71.06613
2022-12-19,3952.7707,3966.5679,3878.4367,3893.2207,106919075.0,180801387.7,-1.5428,3940.00064,3888.02445,3803.69927,3930.79344,3877.16462,42.37,44.832,-4.923,52.18045,32.59912,14.30183,-0.03975,-1.548,0.0,1.0,56.62754,4053.361,3722.688,50.529,-56.44859,88.162,41.24405,58.85227,4660580.31617,64.18359
2022-12-20,3881.2257,3881.2729,3811.4759,3829.0173,83096822.0,164046440.87,-1.6491,3916.66784,3890.99668,3801.96896,3912.28868,3875.58602,31.569,42.179,-21.221,45.55277,28.83788,22.23338,-1.08321,-41.9305,0.0,2.0,57.77411,4049.714,3732.28,41.944,-216.67588,90.856,30.54393,49.41615,4652270.63397,58.0698
2022-12-21,3839.0009,3853.7272,3821.4037,3830.5384,64839215.0,123450040.36,0.0397,3891.79838,3893.84717,3800.74902,3897.425,3874.10905,22.867,38.317,-30.899,38.76583,20.27374,24.11751,-2.94758,-116.3375,1.0,0.0,57.49205,4045.932,3741.762,42.198,-174.23642,90.063,23.67481,40.83571,4658754.55547,51.54835
2022-12-22,3859.2041,3882.1263,3821.3418,3836.028,83705173.0,163970306.95,0.1433,3868.60628,3897.80816,3800.19375,3886.26191,3872.86049,16.227,33.899,-35.343,32.21715,23.38298,19.32178,-3.33073,-132.1699,2.0,0.0,57.85543,4039.158,3756.458,43.176,-137.25273,87.202,20.54254,34.07132,4667125.07277,57.67482
